t,o,h,l,c,v
2024-08-09T00:00:00+00:00,18599.75,18601,18490.25,18519,7698
2024-08-09T01:00:00+00:00,18520.25,18566.5,18512,18545.25,4482
2024-08-09T02:00:00+00:00,18542.75,18596,18528,18587.25,3251
2024-08-09T03:00:00+00:00,18587.5,18594,18539.25,18565.25,2899
2024-08-09T04:00:00+00:00,18565,18589.75,18430.25,18457,5438
2024-08-09T05:00:00+00:00,18456.5,18535.75,18435.25,18513.75,6195
2024-08-09T06:00:00+00:00,18513.75,18558,18491.5,18538.75,4397
2024-08-09T07:00:00+00:00,18539.75,18561.25,18493,18546.5,7930
2024-08-09T08:00:00+00:00,18547.75,18651,18547.75,18637.25,11648
2024-08-09T09:00:00+00:00,18638,18647.5,18584.75,18615.5,6955
2024-08-09T10:00:00+00:00,18616.25,18616.25,18549,18571.75,6902
2024-08-09T11:00:00+00:00,18572.25,18598.25,18488.25,18526,12033
2024-08-09T12:00:00+00:00,18526,18527.5,18383,18423.5,22540
2024-08-09T13:00:00+00:00,18423.5,18528.75,18404,18432,72289
2024-08-09T14:00:00+00:00,18431.75,18566.5,18404.5,18526.25,82821
2024-08-09T15:00:00+00:00,18526,18578.75,18470,18480.25,52266
2024-08-09T16:00:00+00:00,18480.5,18531,18455.5,18529.5,33703
2024-08-09T17:00:00+00:00,18529.75,18674.5,18521.5,18608.75,46109
2024-08-09T18:00:00+00:00,18610.75,18628.5,18563.25,18595,34425
2024-08-09T19:00:00+00:00,18594.5,18633.75,18566.75,18609.75,50995
2024-08-09T20:00:00+00:00,18609.75,18622.5,18591.25,18602.5,10073
2024-08-11T22:00:00+00:00,18590,18659,18515,18596.25,8039
2024-08-11T23:00:00+00:00,18597,18643.5,18582.5,18626.75,4018
2024-08-12T00:00:00+00:00,18629,18633.25,18588.75,18606.5,3686
2024-08-12T01:00:00+00:00,18604.75,18626.75,18582.5,18608.5,3267
2024-08-12T02:00:00+00:00,18608.5,18667,18607.5,18652.5,2702
2024-08-12T03:00:00+00:00,18652.75,18663,18611.75,18637.25,2454
2024-08-12T04:00:00+00:00,18636.75,18652.25,18617.25,18647,1774
2024-08-12T05:00:00+00:00,18646.25,18658.75,18635,18645.75,2089
2024-08-12T06:00:00+00:00,18646.25,18654.5,18611,18626.75,3894
2024-08-12T07:00:00+00:00,18628,18690.75,18602.5,18679,7851
2024-08-12T08:00:00+00:00,18678.25,18688.25,18628.25,18634,4936
2024-08-12T09:00:00+00:00,18632.75,18663,18626.25,18651.25,3405
2024-08-12T10:00:00+00:00,18651.5,18672,18633.25,18662.25,3191
2024-08-12T11:00:00+00:00,18663.25,18683.25,18640.25,18664,6004
2024-08-12T12:00:00+00:00,18665.75,18693.5,18651,18660,7582
2024-08-12T13:00:00+00:00,18660,18672.5,18523.5,18540.25,67380
2024-08-12T14:00:00+00:00,18540.75,18743.25,18531,18727.5,78656
2024-08-12T15:00:00+00:00,18728,18765.25,18576.25,18720,74567
2024-08-12T16:00:00+00:00,18719.75,18731.75,18620.75,18622.5,44041
2024-08-12T17:00:00+00:00,18622.75,18690,18586,18618.25,39741
2024-08-12T18:00:00+00:00,18618.5,18649.25,18598,18647,29872
2024-08-12T19:00:00+00:00,18647.5,18651,18581.5,18645.25,50884
2024-08-12T20:00:00+00:00,18645.75,18659,18617.5,18626.25,14210
2024-08-12T22:00:00+00:00,18648.25,18652.25,18628.5,18639.5,2077
2024-08-12T23:00:00+00:00,18640.75,18668.75,18632.25,18654.75,1768
2024-08-13T00:00:00+00:00,18654.25,18687.5,18637,18673.5,3291
2024-08-13T01:00:00+00:00,18673.75,18676,18639.25,18653.5,3083
2024-08-13T02:00:00+00:00,18653,18678,18652.25,18677.25,1795
2024-08-13T03:00:00+00:00,18678,18691,18665.5,18670,2611
2024-08-13T04:00:00+00:00,18670.25,18697,18670,18693.75,2570
2024-08-13T05:00:00+00:00,18693.25,18711.5,18686,18707,3718
2024-08-13T06:00:00+00:00,18706.25,18744.75,18688.5,18743.5,4665
2024-08-13T07:00:00+00:00,18744,18817.25,18739.25,18777,12134
2024-08-13T08:00:00+00:00,18776.75,18780.75,18735.25,18746,7375
2024-08-13T09:00:00+00:00,18746.25,18763.5,18728.5,18743.25,5079
2024-08-13T10:00:00+00:00,18743.25,18745.25,18647.5,18657.5,11098
2024-08-13T11:00:00+00:00,18658,18713.5,18648.5,18712.5,8243
2024-08-13T12:00:00+00:00,18712.75,18825,18710,18815,27647
2024-08-13T13:00:00+00:00,18815.25,18911.5,18791.25,18899.25,71659
2024-08-13T14:00:00+00:00,18899.25,18951.5,18856,18941,71182
2024-08-13T15:00:00+00:00,18941,18997.5,18933.5,18980.75,45865
2024-08-13T16:00:00+00:00,18981.25,19075,18966,19073.75,51530
2024-08-13T17:00:00+00:00,19073.75,19087.5,19006.5,19057.5,43944
2024-08-13T18:00:00+00:00,19058,19084.75,19037.5,19082.25,29872
2024-08-13T19:00:00+00:00,19082.5,19112.5,19032.25,19101.25,60077
2024-08-13T20:00:00+00:00,19101.25,19122.5,19081.5,19099.25,18619
2024-08-13T22:00:00+00:00,19099.25,19128,19087,19098,3684
2024-08-13T23:00:00+00:00,19097.75,19121.5,19093,19116.75,2356
2024-08-14T00:00:00+00:00,19117.25,19123.5,19092.25,19108,3980
2024-08-14T01:00:00+00:00,19108,19153.25,19100.5,19144.25,5449
2024-08-14T02:00:00+00:00,19144.5,19148,19081.75,19100.25,6951
2024-08-14T03:00:00+00:00,19101.5,19119.5,19095,19108.5,2991
2024-08-14T04:00:00+00:00,19108.25,19117.75,19101,19103.75,1914
2024-08-14T05:00:00+00:00,19104,19121,19098,19115.25,3173
2024-08-14T06:00:00+00:00,19114,19133,19103.75,19105.25,4707
2024-08-14T07:00:00+00:00,19105.75,19115,19086.25,19095.5,6074
2024-08-14T08:00:00+00:00,19095.75,19112.75,19063.5,19088,8155
2024-08-14T09:00:00+00:00,19088.25,19101.5,19074.75,19096.25,4021
2024-08-14T10:00:00+00:00,19096.5,19122.5,19093.5,19108.25,5002
2024-08-14T11:00:00+00:00,19108.25,19118.75,19091.25,19110.25,5068
2024-08-14T12:00:00+00:00,19110.25,19163.5,19000,19130.25,34232
2024-08-14T13:00:00+00:00,19131.5,19175.5,19011,19029.5,81346
2024-08-14T14:00:00+00:00,19029,19072.25,18925.5,19066.75,97256
2024-08-14T15:00:00+00:00,19067,19203.5,19053.5,19196.75,61494
2024-08-14T16:00:00+00:00,19196.75,19198.25,19017.75,19071,69064
2024-08-14T17:00:00+00:00,19070.25,19102.5,19052,19071.75,38995
2024-08-14T18:00:00+00:00,19071.75,19113,19044.5,19110,31150
2024-08-14T19:00:00+00:00,19109.25,19142.25,19038.25,19107.25,52102
2024-08-14T20:00:00+00:00,19107.75,19160.75,19102.25,19147,13717
2024-08-14T22:00:00+00:00,19142.5,19150,19121.25,19130.25,1927
2024-08-14T23:00:00+00:00,19129.25,19146.25,19100.5,19106.5,2735
2024-08-15T00:00:00+00:00,19108.5,19173,19106.25,19166,4307
2024-08-15T01:00:00+00:00,19165.5,19178,19145.5,19166.75,3278
2024-08-15T02:00:00+00:00,19166.75,19217.5,19158,19212.75,4902
2024-08-15T03:00:00+00:00,19212.25,19224.75,19202,19214,2613
2024-08-15T04:00:00+00:00,19215,19220.25,19206,19211.25,1547
2024-08-15T05:00:00+00:00,19211.75,19211.75,19170,19186.25,3886
2024-08-15T06:00:00+00:00,19187.75,19187.75,19145.5,19171,4940
2024-08-15T07:00:00+00:00,19170,19197.75,19154.25,19195.5,3717
2024-08-15T08:00:00+00:00,19195,19198.5,19123,19152,5902
2024-08-15T09:00:00+00:00,19151.25,19170.75,19146.5,19166,3307
2024-08-15T10:00:00+00:00,19166.75,19174.5,19112,19112,6217
2024-08-15T11:00:00+00:00,19112.5,19183.25,19104.75,19164.25,10114
2024-08-15T12:00:00+00:00,19164,19371.5,19138.25,19335.25,39107
2024-08-15T13:00:00+00:00,19335.5,19462,19317.25,19460.75,84290
2024-08-15T14:00:00+00:00,19461.25,19514.75,19405.5,19481.5,80830
2024-08-15T15:00:00+00:00,19481.5,19547,19471.5,19525.75,52568
2024-08-15T16:00:00+00:00,19526,19570,19513.25,19537.5,45589
2024-08-15T17:00:00+00:00,19538,19585,19519.75,19583.5,34309
2024-08-15T18:00:00+00:00,19584,19592,19565.25,19583.75,32923
2024-08-15T19:00:00+00:00,19584,19603.25,19543,19587.25,68905
2024-08-15T20:00:00+00:00,19587.25,19591.5,19560,19568.25,18303
2024-08-15T22:00:00+00:00,19570.25,19612.25,19560.75,19602.75,3892
2024-08-15T23:00:00+00:00,19603.75,19640.75,19601.5,19613.5,5060
2024-08-16T00:00:00+00:00,19614,19617.75,19576,19602.75,4820
2024-08-16T01:00:00+00:00,19601.25,19624.5,19588,19613.5,2765
2024-08-16T02:00:00+00:00,19614,19644.5,19611.5,19627.75,3077
2024-08-16T03:00:00+00:00,19627.25,19643.5,19619,19635,1924
2024-08-16T04:00:00+00:00,19633.75,19635.5,19612,19621,2187
2024-08-16T05:00:00+00:00,19620.5,19667,19619.75,19660,3747
2024-08-16T06:00:00+00:00,19660.5,19683,19657,19670,4920
2024-08-16T07:00:00+00:00,19670,19677.75,19629.25,19634,8145
2024-08-16T08:00:00+00:00,19634.5,19650.75,19605,19626,6782
2024-08-16T09:00:00+00:00,19625.75,19642.75,19612.5,19619.75,6101
2024-08-16T10:00:00+00:00,19619,19619.75,19572.5,19595,7646
2024-08-16T11:00:00+00:00,19594.75,19600.5,19549.25,19553.25,8624
2024-08-16T12:00:00+00:00,19553.5,19565.75,19447.5,19479.25,26639
2024-08-16T13:00:00+00:00,19478.75,19534.5,19462.5,19498,75896
2024-08-16T14:00:00+00:00,19494.5,19591.25,19488.25,19519.75,82811
2024-08-16T15:00:00+00:00,19520.25,19584,19495,19575.75,48095
2024-08-16T16:00:00+00:00,19575.25,19660.75,19564.25,19651.5,40193
2024-08-16T17:00:00+00:00,19652.25,19655.5,19603.5,19628.25,30574
2024-08-16T18:00:00+00:00,19628.75,19629.25,19590.5,19622.75,25723
2024-08-16T19:00:00+00:00,19623.25,19625,19572.25,19603.5,40435
2024-08-16T20:00:00+00:00,19603.75,19622.25,19598.5,19604,9930
2024-08-18T22:00:00+00:00,19629,19673.75,19614.5,19646.75,5112
2024-08-18T23:00:00+00:00,19648,19673.5,19623.75,19647.75,3120
2024-08-19T00:00:00+00:00,19649,19669.75,19627.25,19654.5,3310
2024-08-19T01:00:00+00:00,19653.25,19663.5,19636.5,19657.5,2670
2024-08-19T02:00:00+00:00,19655.75,19667,19650,19662,1371
2024-08-19T03:00:00+00:00,19661.5,19688,19639.75,19646,3329
2024-08-19T04:00:00+00:00,19646.25,19648,19592.5,19608.25,4393
2024-08-19T05:00:00+00:00,19608.25,19621.5,19577.75,19585,3963
2024-08-19T06:00:00+00:00,19587.75,19597.25,19563,19575.5,4173
2024-08-19T07:00:00+00:00,19577.25,19607,19561.5,19584.75,5672
2024-08-19T08:00:00+00:00,19583.75,19591.25,19525.25,19572,9293
2024-08-19T09:00:00+00:00,19572.75,19585,19541.5,19578.75,5180
2024-08-19T10:00:00+00:00,19578.5,19606,19575.75,19579.25,5677
2024-08-19T11:00:00+00:00,19579,19618.5,19578,19610,4948
2024-08-19T12:00:00+00:00,19610.5,19635.75,19606.5,19622,7875
2024-08-19T13:00:00+00:00,19622.25,19638.75,19544.5,19587.75,67711
2024-08-19T14:00:00+00:00,19588,19662,19529,19654.75,77837
2024-08-19T15:00:00+00:00,19655,19680,19618.25,19638,42497
2024-08-19T16:00:00+00:00,19639,19699.75,19620.25,19692.75,30194
2024-08-19T17:00:00+00:00,19692.5,19722.75,19674,19721.25,26950
2024-08-19T18:00:00+00:00,19721.75,19786.25,19719,19769.75,34839
2024-08-19T19:00:00+00:00,19769.75,19861.25,19756,19860,56589
2024-08-19T20:00:00+00:00,19860,19871.75,19832.75,19853.5,17755
2024-08-19T22:00:00+00:00,19857.75,19883,19857.75,19867.75,3173
2024-08-19T23:00:00+00:00,19868.75,19876,19857.75,19860,1669
2024-08-20T00:00:00+00:00,19861.5,19870.5,19857.75,19866.25,2212
2024-08-20T01:00:00+00:00,19865.5,19888.75,19845,19887.5,4315
2024-08-20T02:00:00+00:00,19887.75,19914.5,19881.75,19912.5,3857
2024-08-20T03:00:00+00:00,19911.75,19911.75,19868.75,19876.75,3406
2024-08-20T04:00:00+00:00,19875.75,19894.25,19872.75,19882.5,3021
2024-08-20T05:00:00+00:00,19883,19897.5,19876.75,19889.25,3078
2024-08-20T06:00:00+00:00,19888,19904.5,19873,19892,3398
2024-08-20T07:00:00+00:00,19892.5,19931,19882.5,19910.75,6389
2024-08-20T08:00:00+00:00,19911.25,19913,19849.75,19875,7767
2024-08-20T09:00:00+00:00,19875.25,19902,19873.75,19881.75,4005
2024-08-20T10:00:00+00:00,19881.75,19892,19869,19878.5,4237
2024-08-20T11:00:00+00:00,19878,19890,19861.25,19874,5069
2024-08-20T12:00:00+00:00,19874,19879.25,19841.5,19848.25,10569
2024-08-20T13:00:00+00:00,19848.5,19925,19812.25,19918.5,71598
2024-08-20T14:00:00+00:00,19918.5,19923.5,19743,19785.5,105849
2024-08-20T15:00:00+00:00,19785.75,19853.25,19772.75,19852.75,59761
2024-08-20T16:00:00+00:00,19852.75,19858.5,19776,19777.5,42346
2024-08-20T17:00:00+00:00,19778.25,19812.75,19748.25,19809.75,35809
2024-08-20T18:00:00+00:00,19810,19867.75,19802.25,19851.5,36821
2024-08-20T19:00:00+00:00,19851.75,19859.75,19803.5,19811.75,48841
2024-08-20T20:00:00+00:00,19812,19832.75,19803,19804.75,12153
2024-08-20T22:00:00+00:00,19803,19819,19787.5,19797.25,3287
2024-08-20T23:00:00+00:00,19797.5,19806,19785.5,19790,2083
2024-08-21T00:00:00+00:00,19789.75,19828.75,19789.5,19825.5,3386
2024-08-21T01:00:00+00:00,19824.75,19834,19815,19817.5,3095
2024-08-21T02:00:00+00:00,19818.25,19827.25,19807.5,19821,2400
2024-08-21T03:00:00+00:00,19821.25,19842,19820.75,19832.5,1874
2024-08-21T04:00:00+00:00,19832.5,19848.75,19830,19848.75,1277
2024-08-21T05:00:00+00:00,19848.5,19855.5,19827.75,19832,3081
2024-08-21T06:00:00+00:00,19831.75,19834.75,19808,19813.5,3238
2024-08-21T07:00:00+00:00,19813.75,19834,19799,19816,4234
2024-08-21T08:00:00+00:00,19816,19831,19794.5,19802,6206
2024-08-21T09:00:00+00:00,19802,19813,19790.5,19794.75,4308
2024-08-21T10:00:00+00:00,19795.75,19844.5,19795,19841.5,4222
2024-08-21T11:00:00+00:00,19840.75,19861.75,19824.25,19831.75,6814
2024-08-21T12:00:00+00:00,19833,19863.75,19823,19839.25,8265
2024-08-21T13:00:00+00:00,19839.5,19884.25,19813,19878.75,56095
2024-08-21T14:00:00+00:00,19879.5,19981.75,19804,19833.75,114776
2024-08-21T15:00:00+00:00,19834.25,19894.5,19802.5,19824,57662
2024-08-21T16:00:00+00:00,19824.75,19879.5,19771.5,19870.5,40018
2024-08-21T17:00:00+00:00,19871,19901,19854.5,19893.25,25618
2024-08-21T18:00:00+00:00,19894.75,19953.25,19878.25,19905,50596
2024-08-21T19:00:00+00:00,19904.25,19922.5,19832.75,19905.75,57120
2024-08-21T20:00:00+00:00,19906,19925.5,19881.5,19917.75,13587
2024-08-21T22:00:00+00:00,19921.25,19944,19912.25,19936,2366
2024-08-21T23:00:00+00:00,19935.25,19939.75,19924.25,19936.25,1678
2024-08-22T00:00:00+00:00,19936,19944.25,19928.25,19930,2431
2024-08-22T01:00:00+00:00,19929.25,19934.75,19918.5,19926.75,1737
2024-08-22T02:00:00+00:00,19926.25,19926.75,19878.25,19884.5,3664
2024-08-22T03:00:00+00:00,19886,19889,19866,19882.5,3051
2024-08-22T04:00:00+00:00,19882.5,19902.25,19876.5,19900.25,2058
2024-08-22T05:00:00+00:00,19900.75,19908,19892.5,19893,2069
2024-08-22T06:00:00+00:00,19893,19919.25,19887.5,19916.5,2682
2024-08-22T07:00:00+00:00,19916.5,19930,19898.5,19917.5,4166
2024-08-22T08:00:00+00:00,19917.5,19924,19896.5,19916.75,3608
2024-08-22T09:00:00+00:00,19917.75,19936.25,19912.75,19916,3080
2024-08-22T10:00:00+00:00,19916.25,19958,19912.75,19956,4653
2024-08-22T11:00:00+00:00,19956,19987.25,19951.5,19976.75,8204
2024-08-22T12:00:00+00:00,19976.75,19994.5,19937,19984.25,15796
2024-08-22T13:00:00+00:00,19984.5,20025.25,19944.25,19976,70823
2024-08-22T14:00:00+00:00,19977.5,19985.75,19854.5,19878.25,96228
2024-08-22T15:00:00+00:00,19878.5,19915.5,19664,19711,95716
2024-08-22T16:00:00+00:00,19711,19831.75,19692,19707,75229
2024-08-22T17:00:00+00:00,19707.5,19738.75,19586.5,19607.75,68312
2024-08-22T18:00:00+00:00,19608,19675,19584,19610.25,52974
2024-08-22T19:00:00+00:00,19610.5,19666,19542,19585.5,83967
2024-08-22T20:00:00+00:00,19585.5,19630,19566.75,19612.25,17128
2024-08-22T22:00:00+00:00,19621.5,19637.25,19612.5,19631.75,3014
2024-08-22T23:00:00+00:00,19632.25,19639.75,19619.75,19638.25,2470
2024-08-23T00:00:00+00:00,19638.75,19659,19632.25,19637.5,3719
2024-08-23T01:00:00+00:00,19636.5,19659,19634.5,19644.75,2433
2024-08-23T02:00:00+00:00,19645.5,19657.5,19640.25,19650,2000
2024-08-23T03:00:00+00:00,19650.75,19680.25,19646,19666.5,3039
2024-08-23T04:00:00+00:00,19666.5,19691.25,19665.5,19678.5,2299
2024-08-23T05:00:00+00:00,19679,19700.25,19677,19683,2406
2024-08-23T06:00:00+00:00,19682.75,19695.5,19671.75,19692.5,2576
2024-08-23T07:00:00+00:00,19692.75,19708,19679.75,19680,4048
2024-08-23T08:00:00+00:00,19680,19713.25,19674,19713.25,4425
2024-08-23T09:00:00+00:00,19713.5,19720,19685,19716,3737
2024-08-23T10:00:00+00:00,19715.75,19755,19715.5,19740.25,5923
2024-08-23T11:00:00+00:00,19740.75,19746.25,19721.75,19737.75,5630
2024-08-23T12:00:00+00:00,19737.5,19760.25,19719.5,19757.25,9009
2024-08-23T13:00:00+00:00,19757,19778.25,19706.5,19754.5,54507
2024-08-23T14:00:00+00:00,19754.75,19904.25,19622.5,19720,152691
2024-08-23T15:00:00+00:00,19720,19818.25,19662.5,19717,88430
2024-08-23T16:00:00+00:00,19717.5,19725.25,19591.75,19681,67728
2024-08-23T17:00:00+00:00,19680.75,19768.75,19665.75,19732.75,43659
2024-08-23T18:00:00+00:00,19732.75,19766.5,19722.5,19738.75,34111
2024-08-23T19:00:00+00:00,19738.75,19811.25,19705.75,19789,65323
2024-08-23T20:00:00+00:00,19789.25,19797.5,19772.25,19776.75,11035
2024-08-25T22:00:00+00:00,19787.75,19832.5,19731.5,19737.5,6349
2024-08-25T23:00:00+00:00,19737.75,19763.5,19716.25,19762.75,4205
2024-08-26T00:00:00+00:00,19764,19815.75,19751,19806.25,4999
2024-08-26T01:00:00+00:00,19807.25,19832,19800,19803.25,3688
2024-08-26T02:00:00+00:00,19802.75,19811,19782,19790,2393
2024-08-26T03:00:00+00:00,19790,19803,19754.25,19762.75,2943
2024-08-26T04:00:00+00:00,19763.25,19781.75,19754.5,19777.25,1438
2024-08-26T05:00:00+00:00,19775.75,19795.5,19763.75,19784.75,2135
2024-08-26T06:00:00+00:00,19785,19809,19779,19787.75,3243
2024-08-26T07:00:00+00:00,19788.25,19837,19782.25,19829.25,5567
2024-08-26T08:00:00+00:00,19828.25,19846.25,19813.25,19842.75,5087
2024-08-26T09:00:00+00:00,19843.25,19844.25,19821.75,19838,2847
2024-08-26T10:00:00+00:00,19837.25,19844.5,19798,19810,5279
2024-08-26T11:00:00+00:00,19808.75,19817.5,19745,19774,8480
2024-08-26T12:00:00+00:00,19774.25,19789.75,19748.5,19774.75,8195
2024-08-26T13:00:00+00:00,19774.5,19801.5,19711.25,19722,56429
2024-08-26T14:00:00+00:00,19722.5,19729.75,19505.5,19601.25,99154
2024-08-26T15:00:00+00:00,19600.5,19634,19546.25,19555.75,55536
2024-08-26T16:00:00+00:00,19556.25,19643,19541.75,19619.75,41466
2024-08-26T17:00:00+00:00,19620.25,19626.75,19523.75,19536.75,41858
2024-08-26T18:00:00+00:00,19537,19620.75,19514,19615.5,43870
2024-08-26T19:00:00+00:00,19615.5,19624.5,19557.5,19593.25,48981
2024-08-26T20:00:00+00:00,19593.5,19597.5,19548.5,19549,13740
2024-08-26T22:00:00+00:00,19558.75,19574,19521.5,19537,3235
2024-08-26T23:00:00+00:00,19537,19578.75,19532.25,19570.75,3140
2024-08-27T00:00:00+00:00,19570.75,19593,19549,19557,4274
2024-08-27T01:00:00+00:00,19557.25,19576,19543.25,19570.5,3087
2024-08-27T02:00:00+00:00,19569.5,19604.75,19565.25,19594.5,2566
2024-08-27T03:00:00+00:00,19594.5,19604.75,19586.75,19595.25,1839
2024-08-27T04:00:00+00:00,19596.25,19608.5,19583.25,19604.5,1662
2024-08-27T05:00:00+00:00,19605.25,19622,19604.5,19618.25,1982
2024-08-27T06:00:00+00:00,19617.5,19618.25,19596,19607.75,2753
2024-08-27T07:00:00+00:00,19608.25,19619.25,19584.25,19615.25,4120
2024-08-27T08:00:00+00:00,19615.5,19646.5,19610.75,19619,6256
2024-08-27T09:00:00+00:00,19618.25,19647,19616.5,19632,3665
2024-08-27T10:00:00+00:00,19631.75,19636.25,19558,19576.75,7586
2024-08-27T11:00:00+00:00,19576.5,19614.5,19554,19595.5,7230
2024-08-27T12:00:00+00:00,19596.5,19596.5,19502.5,19513.25,13912
2024-08-27T13:00:00+00:00,19513,19570.75,19441.5,19540.5,74886
2024-08-27T14:00:00+00:00,19542.75,19673.5,19530.5,19669.25,76782
2024-08-27T15:00:00+00:00,19669.5,19694.25,19577.75,19610.75,58835
2024-08-27T16:00:00+00:00,19610.25,19648,19583.25,19625.25,39937
2024-08-27T17:00:00+00:00,19625,19690.5,19618,19686.25,37389
2024-08-27T18:00:00+00:00,19686.5,19692.75,19639.5,19655.5,28237
2024-08-27T19:00:00+00:00,19656,19668.75,19631,19651.25,40401
2024-08-27T20:00:00+00:00,19651.5,19661.5,19625.75,19636,9354
2024-08-27T22:00:00+00:00,19635.5,19645,19575.5,19596,5879
2024-08-27T23:00:00+00:00,19594.25,19607.5,19560.75,19587,3626
2024-08-28T00:00:00+00:00,19587.75,19604.75,19579,19602.5,3312
2024-08-28T01:00:00+00:00,19603.25,19611.75,19583.5,19608.75,3147
2024-08-28T02:00:00+00:00,19608.5,19629.75,19598.25,19622.5,2966
2024-08-28T03:00:00+00:00,19621.5,19625.5,19610.25,19618.75,1443
2024-08-28T04:00:00+00:00,19619.5,19635.75,19616.25,19630.75,1312
2024-08-28T05:00:00+00:00,19630.25,19635,19618.25,19632.5,2101
2024-08-28T06:00:00+00:00,19632.5,19650.5,19629.5,19645.5,2530
2024-08-28T07:00:00+00:00,19646.5,19654.5,19624,19647.5,3820
2024-08-28T08:00:00+00:00,19646.25,19691,19624.5,19682.25,6874
2024-08-28T09:00:00+00:00,19682.75,19690,19659,19667,3840
2024-08-28T10:00:00+00:00,19668.25,19676,19657,19662.25,3567
2024-08-28T11:00:00+00:00,19662.75,19667.5,19609.5,19618.75,7069
2024-08-28T12:00:00+00:00,19618.5,19647,19605.25,19642.25,8398
2024-08-28T13:00:00+00:00,19642,19656.5,19530.5,19557.75,60845
2024-08-28T14:00:00+00:00,19558,19593.25,19454.5,19454.75,72996
2024-08-28T15:00:00+00:00,19454.5,19455,19339.25,19426.75,81787
2024-08-28T16:00:00+00:00,19426.5,19462.75,19362.25,19453.5,43252
2024-08-28T17:00:00+00:00,19452.75,19468.75,19291.25,19296.75,48861
2024-08-28T18:00:00+00:00,19297.25,19435.5,19278.5,19430,49811
2024-08-28T19:00:00+00:00,19429.75,19482.75,19407.25,19421.25,67175
2024-08-28T20:00:00+00:00,19421,19460,19227.25,19310.25,46004
2024-08-28T22:00:00+00:00,19217,19264.5,19140.25,19184.5,13831
2024-08-28T23:00:00+00:00,19183.75,19204.25,19172.5,19194.5,3965
2024-08-29T00:00:00+00:00,19193.5,19255.25,19191.5,19241.25,7379
2024-08-29T01:00:00+00:00,19241.5,19253,19215.5,19230,4826
2024-08-29T02:00:00+00:00,19230.5,19269,19218,19260.75,3541
2024-08-29T03:00:00+00:00,19260,19278.25,19259.25,19274.25,2386
2024-08-29T04:00:00+00:00,19275.75,19298.25,19274,19292,3285
2024-08-29T05:00:00+00:00,19291.75,19329.5,19277.5,19323,5562
2024-08-29T06:00:00+00:00,19322.5,19350.75,19308.75,19340,6921
2024-08-29T07:00:00+00:00,19340.5,19393.5,19339.25,19370.25,8222
2024-08-29T08:00:00+00:00,19369.75,19426.25,19361.25,19412.75,11943
2024-08-29T09:00:00+00:00,19413.5,19505.75,19409,19488.5,12823
2024-08-29T10:00:00+00:00,19488.5,19516.25,19435.5,19448.25,13285
2024-08-29T11:00:00+00:00,19448.25,19491.75,19418.5,19466.25,12842
2024-08-29T12:00:00+00:00,19465.75,19513.5,19443.75,19468.5,19372
2024-08-29T13:00:00+00:00,19468.75,19651.5,19463.75,19643.75,98527
2024-08-29T14:00:00+00:00,19643.75,19693.5,19530.75,19642,99752
2024-08-29T15:00:00+00:00,19640.75,19686.5,19591.5,19632.25,52546
2024-08-29T16:00:00+00:00,19632.75,19690,19626,19652.25,38408
2024-08-29T17:00:00+00:00,19652.5,19652.75,19575.75,19633.75,41664
2024-08-29T18:00:00+00:00,19633.25,19633.75,19342,19400.75,92055
2024-08-29T19:00:00+00:00,19401.25,19466.5,19337,19393.5,91576
2024-08-29T20:00:00+00:00,19393,19455,19391,19445.5,16099
2024-08-29T22:00:00+00:00,19445.75,19462.5,19407.5,19432,3637
